"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","11",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS06","TOPIC27","06","RACE05","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","20",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS06","TOPIC27","06","RACE05","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Other, non-Hispanic","Race/Ethnicity","42","32.8","23.2","42.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE06","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Other, non-Hispanic","Race/Ethnicity","101","67.2","57.6","76.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE06","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","White, non-Hispanic","Race/Ethnicity","1,957","36.0","34.4","37.5","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE01","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","White, non-Hispanic","Race/Ethnicity","3,819","64.0","62.5","65.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE01","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Female","Sex","1,735","31.1","29.5","32.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","SEX2","CAT2","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Female","Sex","4,030","68.9","67.3","70.5","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","SEX2","CAT2","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Male","Sex","2,098","40.7","39.0","42.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","SEX1","CAT2","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Male","Sex","3,227","59.3","57.6","61.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","SEX1","CAT2","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","18-24","Age Group","266","27.0","23.8","30.3","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE01","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","18-24","Age Group","802","73.0","69.7","76.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE01","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","25-34","Age Group","314","18.6","16.4","20.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE02","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","25-34","Age Group","1,485","81.4","79.2","83.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE02","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","35-44","Age Group","276","17.3","15.0","19.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE03","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","35-44","Age Group","1,400","82.7","80.4","85.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE03","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","45-54","Age Group","306","17.2","15.1","19.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE04","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","45-54","Age Group","1,585","82.8","80.6","84.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE04","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","55-64","Age Group","316","16.7","14.0","19.3","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE05","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","55-64","Age Group","1,625","83.3","80.7","86.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE05","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","65+","Age Group","378","16.7","14.6","18.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE09","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","65+","Age Group","2,098","83.3","81.1","85.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","AGE09","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","College graduate","Education Attained","539","12.0","10.8","13.3","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA4","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","College graduate","Education Attained","3,955","88.0","86.7","89.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA4","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","H.S. or G.E.D.","Education Attained","495","23.6","21.4","25.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA2","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","H.S. or G.E.D.","Education Attained","1,585","76.4","74.1","78.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA2","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than H.S.","Education Attained","289","22.3","19.4","25.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA1","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than H.S.","Education Attained","1,090","77.7","74.8","80.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA1","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Some post-H.S.","Education Attained","528","19.0","17.2","20.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA3","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Some post-H.S.","Education Attained","2,345","81.0","79.2","82.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","EDUCA3","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$15,000-$24,999","Household Income","253","20.8","17.9","23.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME2","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$15,000-$24,999","Household Income","1,036","79.2","76.4","82.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME2","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$25,000-$34,999","Household Income","169","20.6","17.1","24.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME3","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$25,000-$34,999","Household Income","743","79.4","75.8","82.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME3","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$35,000-$49,999","Household Income","194","21.5","18.0","25.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME4","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$35,000-$49,999","Household Income","902","78.5","75.0","82.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME4","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$50,000+","Household Income","646","14.3","13.0","15.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC60","06","INCOME5","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
